eficiencia	threads	speedup	aceleracao

0.0	1	1.0	0.0
17.451019995960404	2	1.2114020063616344	0.5872550999798021
10.681166661351416	3	1.1195847086454234	0.7022705555378381
21.572108416871295	4	1.2750565899633577	0.8039302710421783
23.770494707785417	5	1.3118280069726902	0.8475409894155708
35.48565414748749	6	1.5500428420775112	0.8924760902458124
35.45234526429182	7	1.5492429648986046	0.907789064663274
34.19971864624194	8	1.5197503406159627	0.9177496483078025
